Date,Close
7/16/19,761.85
7/17/19,752.56
7/18/19,764.04
7/19/19,746.52
7/22/19,742.51
7/23/19,739.6
7/24/19,777.96
7/25/19,777.53
7/26/19,779.86
7/29/19,809.03
7/30/19,805.25
7/31/19,795.53
8/1/19,790.43
8/2/19,792.21
8/5/19,780.21
8/6/19,790.61
8/7/19,795.05
8/8/19,814.05
8/9/19,817.9
8/12/19,812.82
8/13/19,816.96
8/14/19,796.57
8/15/19,809.89
8/16/19,817.2
8/19/19,820.31
8/20/19,820.14
8/21/19,827.51
8/22/19,819.15
8/23/19,805.44
8/26/19,826.8
8/27/19,842.11
8/28/19,839.34
8/29/19,843.64
8/30/19,838.42
9/3/19,827.87
9/4/19,838.28
9/5/19,838.11
9/6/19,836.32
9/9/19,839.65
9/10/19,787.98
9/11/19,799.21
9/12/19,805.45
9/13/19,787.86
9/16/19,799.87
9/17/19,825.75
9/18/19,834.97
9/19/19,832.09
9/20/19,834.66
9/23/19,843.29
9/24/19,824.49
9/25/19,819.22
9/26/19,817.57
9/27/19,818.83
9/30/19,840.47
10/1/19,828.84
10/2/19,809.98
10/3/19,815.29
10/4/19,823.93
10/7/19,814.16
10/8/19,805.88
10/9/19,827.29
10/10/19,827.75
10/11/19,830.35
10/14/19,828.13
10/15/19,826.74
10/16/19,823.25
10/17/19,829.07
10/18/19,841.48
10/21/19,851.54
10/22/19,831.07
10/23/19,788.19
10/24/19,798.34
10/25/19,787.87
10/28/19,782.61
10/29/19,763.82
10/30/19,775.52
10/31/19,778.16
11/1/19,768.63
11/4/19,751.77
11/5/19,740.76
11/6/19,744.31
11/7/19,737.34
11/8/19,731.62
11/11/19,743.37
11/12/19,757.27
11/13/19,753.3
11/14/19,749.2
11/15/19,754.66
11/18/19,771.31
11/19/19,766.78
11/20/19,775.94
11/21/19,773.46
11/22/19,772.61
11/25/19,786.51
11/26/19,815.84
11/27/19,816.75
11/29/19,813.92
12/2/19,813.78
12/3/19,814.91
12/4/19,809.4
12/5/19,819.73
12/6/19,822.48
12/9/19,827.03
12/10/19,817.73
12/11/19,822.74
12/12/19,811.2
12/13/19,815.32
12/16/19,822.79
12/17/19,832.05
12/18/19,826.88
12/19/19,833.92
12/20/19,834.53
12/23/19,828.29
12/24/19,828.89
12/26/19,838.6
12/27/19,836.79
12/30/19,836.07
12/31/19,837.11
1/2/20,858.19
1/3/20,865.13
1/6/20,858.02
1/7/20,860.08
1/8/20,856.73
1/9/20,862.67
1/10/20,857.77
1/13/20,863
1/14/20,859.22
1/15/20,865.09
1/16/20,870.24
1/17/20,878.15
1/21/20,870.73
1/22/20,879.18
1/23/20,879.84
1/24/20,869.71
1/27/20,865.03
1/28/20,877.82
1/29/20,879.3
1/30/20,879.95
1/31/20,866.76
2/3/20,867.33
2/4/20,884.82
2/5/20,854.01
2/6/20,857
2/7/20,864.22
2/10/20,890.51
2/11/20,890.75
2/12/20,900.37
2/13/20,912.95
2/14/20,921.94
2/18/20,927.56
2/19/20,933.84
2/20/20,927.59
2/21/20,920.14
2/24/20,885
2/25/20,856.01
2/26/20,847.29
2/27/20,755.55
2/28/20,773.58
3/2/20,768.81
3/3/20,736.07
3/4/20,769.76
3/5/20,727.55
3/6/20,723.08
3/9/20,657.86
3/10/20,701.21
3/11/20,646.39
3/12/20,603
3/13/20,630.36
3/16/20,571.51
3/17/20,524.41
3/18/20,465.21
3/19/20,536.15
3/20/20,566
3/23/20,588.71
3/24/20,664.05
3/25/20,649.48
3/26/20,661.1
3/27/20,635.03
3/30/20,639.97
3/31/20,654.4
4/1/20,619.36
4/2/20,630.16
4/3/20,611.01
4/6/20,689.99
4/7/20,704.3
4/8/20,725.12
4/9/20,771
4/13/20,744.08
4/14/20,785.33
4/15/20,770.1
4/16/20,786.75
4/17/20,820.27
4/20/20,808.73
4/21/20,786.69
4/22/20,882.26
4/23/20,867.02
4/24/20,882.47
4/27/20,883.07
4/28/20,868.36
4/29/20,882.34
4/30/20,878.55
5/1/20,874.92
5/4/20,875
5/5/20,870.23
5/6/20,867.04
5/7/20,897.51
5/8/20,925.83
5/11/20,933.93
5/12/20,929.85
5/13/20,902.59
5/14/20,932.18
5/15/20,971.75
5/18/20,998.58
5/19/20,1009.08
5/20/20,1029.96
5/21/20,1026.71
5/22/20,1055.7
5/26/20,1017
5/27/20,990
5/28/20,995.09
5/29/20,1003.91
6/1/20,1047.88
6/2/20,1058.89
6/3/20,1049.71
6/4/20,1041.56
6/5/20,1053.46
6/8/20,1049.23
6/9/20,1039.47
6/10/20,1028.96
6/11/20,1000.74
6/12/20,991.83
6/15/20,1023.25
6/16/20,1031.8
6/17/20,1022.88
6/18/20,1030
6/19/20,1010.83
6/22/20,1070.25
6/23/20,1039.16
6/24/20,1047.95
6/25/20,1048.9
6/26/20,1033.15
6/29/20,1045.95
6/30/20,1052.36
7/1/20,1068.36
7/2/20,1056.45
7/6/20,1125.92
7/7/20,1109.1
7/8/20,1114.43
7/9/20,1115.58
7/10/20,1118.04
7/13/20,1088.92
7/14/20,1103.02
7/15/20,1133.65
7/16/20,1129.51
7/17/20,1136.22
7/20/20,1163.72
7/21/20,1163.1
7/22/20,1185.27
7/23/20,1121.03
7/24/20,1130.26
7/27/20,1142.93
7/28/20,1112.23
7/29/20,1153.07
7/30/20,1148.4
7/31/20,1155.16
8/3/20,1146.71
8/4/20,1164.57
8/5/20,1170.24
8/6/20,1186.8
8/7/20,1180.62
8/10/20,1161
8/11/20,1147.16
8/12/20,1160.92
8/13/20,1194.93
8/14/20,1186.53
8/17/20,1216.22
8/18/20,1236.93
8/19/20,1219.37
8/20/20,1239.89
8/21/20,1253.24
8/24/20,1241.75
8/25/20,1269.65
8/26/20,1277.28
8/27/20,1279.63
8/28/20,1301.51
8/31/20,1310.28
9/1/20,1372.22
9/2/20,1379.03
9/3/20,1328.73
9/4/20,1313.73
9/8/20,1299.75
9/9/20,1321.03
9/10/20,1308.49
9/11/20,1297.47
9/14/20,1267.19
9/15/20,1277.36
9/16/20,1265.87
9/17/20,1225.37
9/18/20,1215.48
9/21/20,1206.52
9/22/20,1234.58
9/23/20,1248.39
9/24/20,1229.28
9/25/20,1244.5
9/28/20,1263.35
9/29/20,1261.61
9/30/20,1243.71
